statement,intent_code
Can someone help me? please check if the sauce contains gluten. I need this resolved. Branch: Tempe south side.,ALLERGY_INQUIRY
Quick question: the restaurant looked unhygienic. Thank you. Reference R899878.,CLEANLINESS_COMPLAINT
Please help. what is the most popular dish at the Dallas branch? Can this be fixed? Reference R498827.,MENU_INQUIRY
I need support. my dinner order is delayed and I need an update. Can this be fixed?,ORDER_DELAYED
Can someone help me? can the kitchen avoid shellfish in my meal? This happened 30 minutes ago.,ALLERGY_INQUIRY
"Hello, the app shows payment failed for my order. Thank you. Reference R445381.",PAYMENT_FAILED
"Hi, i visited yesterday and lost my watch. Please help.",LOST_AND_FOUND
I need support. the food smells unsafe to eat. I tried from the app.,FOOD_SAFETY_ISSUE
I need support. i had a bad experience with the staff. I tried from the app. Branch: Chicago airport.,STAFF_COMPLAINT
Can I reserve a table for 3 guests? Please respond soon.,RESERVATION_CREATE
Please help. the app says my promo code is invalid. Please help. I am asking in a frustrated way.,PROMO_CODE_ISSUE
"Good evening, i want to report rude behavior from the barista. I need this resolved.",STAFF_COMPLAINT
I need support. my order has an incorrect item. I need assistance. Reference R320955. Branch: Austin main street.,WRONG_ITEM
"Hi, the delivery status says complete, but I did not receive anything. Thank you. Reference R250254.",ORDER_NOT_RECEIVED
Can someone help me? i ordered from the London main street branch and received the wrong meal. Please help. Reference R461077. Branch: Austin takeout. I am asking in a confused way.,WRONG_ITEM
"Hi, why is my order R929241 delayed? Thank you. Reference R425865.",ORDER_DELAYED
"Good evening, i think my keys is still at the front desk. I tried from the app.",LOST_AND_FOUND
Can someone help me? i did not receive rewards points for order R350992. Can you check? Branch: Hyderabad mall.,LOYALTY_POINTS_ISSUE
"Hey, the restaurant looked unhygienic. Please help.",CLEANLINESS_COMPLAINT
I need support. i placed order R990411 through the phone order. What is the current status? Please respond soon.,ORDER_STATUS
"Good evening, my order R967921 is taking too long. I tried from the app.",ORDER_DELAYED
Urgent: my combo meal came without dessert. Can this be fixed?,MISSING_ITEM
"Hey, tell me the stock price today. I tried from the app.",OUT_OF_SCOPE
Quick question: please help me find an item I left at the restaurant. I need this resolved.,LOST_AND_FOUND
Quick question: my order R685103 is taking too long. Branch: Dallas main street.,ORDER_DELAYED
Urgent: my order R654308 arrived with poor food quality.,FOOD_QUALITY_ISSUE
Urgent: why is COMBO30 not accepted? This happened today.,PROMO_CODE_ISSUE
I want to book a table for 3 people around 8 PM. Please help. Reference R805110.,RESERVATION_CREATE
"Hi, i need to edit my dinner reservation. I need this resolved.",RESERVATION_MODIFY
"Hi, i think my phone is still at the front desk. I need assistance. Branch: Toronto central.",LOST_AND_FOUND
"Hey, i received the wrong item in order R952376. I tried from the app. Branch: Hyderabad north side.",WRONG_ITEM
I need support. please fix my loyalty points issue. Branch: Dallas south side. I am asking in a polite way.,LOYALTY_POINTS_ISSUE
"Hi, my restaurant rewards balance is incorrect. Please respond soon.",LOYALTY_POINTS_ISSUE
"Hi, the front desk staff was rude to me. This is frustrating.",STAFF_COMPLAINT
Can you help me raise a refund request? I need assistance. I am asking in a frustrated way.,REFUND_REQUEST
"Hey, i need information about mobile phone bill. What should I do?",OUT_OF_SCOPE
"Hi, please make a dinner reservation for 4. Can this be fixed? Reference R831823. I am asking in a upset way.",RESERVATION_CREATE
Quick question: is there cross-contamination with wheat? Please help. Reference R516982.,ALLERGY_INQUIRY
Can someone help me? the meal was cold and tasted stale. What should I do?,FOOD_QUALITY_ISSUE
Urgent: please book my flight ticket. Can you check?,OUT_OF_SCOPE
Why is my order R301729 delayed? Can you check? Reference R300093.,ORDER_DELAYED
Urgent: i received the wrong item in order R588602. Can this be fixed? Branch: Austin downtown.,WRONG_ITEM
Tell me what is included in the lunch combo. This is frustrating. Reference R297639.,MENU_INQUIRY
Quick question: the food delivered does not match my order. I tried from the app.,WRONG_ITEM
"Hello, are you open on holidays? Can this be fixed? I am asking in a upset way.",GENERAL_INQUIRY
"Hello, can I reserve a table for 5 guests? Can you check? Branch: New York mall.",RESERVATION_CREATE
"Hey, please cancel my reservation. This is frustrating.",RESERVATION_CANCEL
Urgent: please make a dinner reservation for 5. What should I do? Reference R924522.,RESERVATION_CREATE
Quick question: i did not receive the rice I paid for. What should I do?,MISSING_ITEM
Quick question: are you open on holidays? I tried from the app.,GENERAL_INQUIRY
I need support. please route me to a customer service agent by phone. Thank you.,HUMAN_AGENT_REQUEST
"Hi, do you support online ordering? Thank you.",GENERAL_INQUIRY
Quick question: the coupon is not applying at checkout. Can you check? I am asking in a urgent way.,PROMO_CODE_ISSUE
Urgent: the cashier was unprofessional. Can you check? I am asking in a confused way.,STAFF_COMPLAINT
I need support. what is the weather tomorrow? I need assistance.,OUT_OF_SCOPE
Quick question: please escalate this to a human support person. I need this resolved. Reference R764472.,HUMAN_AGENT_REQUEST
Quick question: i need to edit my dinner reservation. I need assistance.,RESERVATION_MODIFY
I need support. the front desk staff was rude to me. What should I do?,STAFF_COMPLAINT
Please check why I was charged two times. Please respond soon.,DOUBLE_CHARGED
"Hey, i had a bad experience with the staff. Reference R187225.",STAFF_COMPLAINT
"Hi, please connect me to customer support because I need someone to review this. This happened yesterday.",HUMAN_AGENT_REQUEST
"Hey, please help me find an item I left at the restaurant. I tried from the app. Reference R566700.",LOST_AND_FOUND
Please modify my booking for 2 people.,RESERVATION_MODIFY
"Hey, the app says my promo code is invalid. This happened 30 minutes ago.",PROMO_CODE_ISSUE
"Hello, can I get my money back for this order? Can this be fixed?",REFUND_REQUEST
"Good evening, what is the most popular dish at the Phoenix branch? Can this be fixed?",MENU_INQUIRY
Please help. the delivery time has passed and my food is still not here. This happened 30 minutes ago. Branch: Scottsdale main street.,ORDER_DELAYED
"Hi, i want to complain about staff behavior at Chicago. This is frustrating. Reference R150928.",STAFF_COMPLAINT
"Hello, the food smells unsafe to eat. I need assistance. I am asking in a upset way.",FOOD_SAFETY_ISSUE
Urgent: the discount disappeared from my order. Can this be fixed? Branch: Bangalore downtown.,PROMO_CODE_ISSUE
Urgent: tell me what is included in the lunch combo. Thank you.,MENU_INQUIRY
Quick question: please tell me the price of rice bowl. This is frustrating. Reference R639944.,MENU_INQUIRY
"Hi, the cashier was unprofessional. Can you check? Branch: Scottsdale drive-thru.",STAFF_COMPLAINT
Please help. the host was rude to me. I need assistance.,STAFF_COMPLAINT
I need support. i lost my sunglasses at your restaurant. I need assistance. Reference R208870. Branch: Dubai airport.,LOST_AND_FOUND
Urgent: my payment failed while placing the order. Please respond soon.,PAYMENT_FAILED
"Hi, i want to book a table for 30 people after 6 PM. Thank you. Branch: Tempe north side.",RESERVATION_CREATE
Can someone help me? i want a refund for order R239205. Please respond soon.,REFUND_REQUEST
Urgent: payment is not processing for my restaurant restaurant order. This happened 30 minutes ago. Reference R434797.,PAYMENT_FAILED
"Hey, our table was sticky and dirty. Can you check? Reference R854294.",CLEANLINESS_COMPLAINT
"Hi, tell me the stock price today. Thank you.",OUT_OF_SCOPE
I found something dangerous inside my meal. What should I do? Branch: Tempe food court.,FOOD_SAFETY_ISSUE
Is your food prepared without soy?,ALLERGY_INQUIRY
Please confirm my reservation cancellation. This happened this afternoon. Reference R998883.,RESERVATION_CANCEL
"Hi, please refund my payment. What should I do? Branch: Scottsdale takeout. I am asking in a calm way.",REFUND_REQUEST
"Good evening, cancel my dine-in booking. Thank you. Reference R370196. Branch: Tempe downtown.",RESERVATION_CANCEL
I need support. i need allergen information before ordering. This happened 30 minutes ago. Reference R415820.,ALLERGY_INQUIRY
The item in my bag is not mine. This is frustrating.,WRONG_ITEM
Please help. i am not satisfied and want my money back. Please help.,REFUND_REQUEST
Please help. the booth was dirty. Can you check? Branch: Tempe drive-thru.,CLEANLINESS_COMPLAINT
"Hey, i want to book a table for 5 people Friday night. Please respond soon. Branch: Mesa food court.",RESERVATION_CREATE
I need support. my order was not confirmed because payment failed. This is frustrating.,PAYMENT_FAILED
"Hi, what are your parking? I need this resolved.",GENERAL_INQUIRY
Quick question: i have a soy allergy. What can I safely order?,ALLERGY_INQUIRY
"Hello, where is my order R322037 right now? Thank you.",ORDER_STATUS
Quick question: the server ignored us for a long time. I tried from the app. Reference R632037.,STAFF_COMPLAINT
Can someone help me? i was charged twice for order R109568. I tried from the app.,DOUBLE_CHARGED
Quick question: i ordered from the Mesa takeout branch and received the wrong meal. This is frustrating.,WRONG_ITEM
"Good evening, the meal quality was bad. Can you check? Branch: Scottsdale central.",FOOD_QUALITY_ISSUE
"Good evening, i used the app, but no rewards points were credited. I tried from the app. Reference R119480.",LOYALTY_POINTS_ISSUE
"Good evening, please escalate this food safety complaint immediately. Thank you. Branch: Austin takeout.",FOOD_SAFETY_ISSUE
"Hi, can someone from your team call me about my missing item? Please respond soon.",HUMAN_AGENT_REQUEST
Quick question: can the kitchen avoid dairy in my meal? This is frustrating. Reference R725870.,ALLERGY_INQUIRY
Urgent: i should have earned points for this order. Please help. Reference R995800.,LOYALTY_POINTS_ISSUE
I need support. please create a reservation for at lunch time at Chicago. Can this be fixed? Reference R730328.,RESERVATION_CREATE
"Hey, what dishes are safe for someone allergic to peanuts? Please help.",ALLERGY_INQUIRY
"Hi, can I update the name on my reservation to John? I need this resolved. Branch: New York north side.",RESERVATION_MODIFY
Urgent: i need a real person to handle this restaurant issue. I need this resolved. Branch: Toronto food court.,HUMAN_AGENT_REQUEST
"Hello, can you help me raise a refund request? This happened this afternoon. Reference R722707. Branch: Chicago south side.",REFUND_REQUEST
The restroom was dirty. Please help. Reference R881516. Branch: Phoenix south side.,CLEANLINESS_COMPLAINT
"Good evening, please remove my reservation for 2 people. This happened two hours ago.",RESERVATION_CANCEL
How can I contact the Dallas restaurant? Can this be fixed?,GENERAL_INQUIRY
"Good evening, i want to report rude behavior from the host. This is frustrating. I am asking in a polite way.",STAFF_COMPLAINT
Quick question: can a supervisor review my restaurant order? Thank you.,HUMAN_AGENT_REQUEST
Quick question: please help me find an item I left at the restaurant. Can this be fixed?,LOST_AND_FOUND
I think my earbuds is still at the front desk. Thank you.,LOST_AND_FOUND
Please help. can you prepare food trays for an event? Please help. Reference R763053.,CATERING_INQUIRY
I need support. i need a quote for catering from the Phoenix branch. What should I do?,CATERING_INQUIRY
"Please help. i entered LUNCH25, but the total did not change. Can this be fixed? Branch: Chandler main street.",PROMO_CODE_ISSUE
"Good evening, can you help me apply the promo code?",PROMO_CODE_ISSUE
Can someone help me? my order R308742 is taking too long. Can this be fixed?,ORDER_DELAYED
Can someone help me? can you repair my phone? I need this resolved. Reference R119762.,OUT_OF_SCOPE
I need support. staff at the restaurant were not helpful. Please respond soon. Reference R451442. Branch: New York takeout.,STAFF_COMPLAINT
Can you tell me about your restaurant? Branch: Dubai main street.,GENERAL_INQUIRY
I need support. track my food order R411487 from Hyderabad. What should I do? I am asking in a upset way.,ORDER_STATUS
"Good evening, the pickup counter was messy. Branch: London central.",CLEANLINESS_COMPLAINT
"Good evening, i want to book a table for 10 people Saturday afternoon. Thank you. Reference R607542.",RESERVATION_CREATE
Urgent: there are two transactions for order R818688. Thank you.,DOUBLE_CHARGED
"Good evening, my wallet was debited twice for one order. What should I do?",DOUBLE_CHARGED
Quick question: can you show me the menu? Please respond soon. Branch: Dubai mall.,MENU_INQUIRY
Quick question: i need catering for 8 people.,CATERING_INQUIRY
Do you deliver catering orders? Reference R275394. Branch: Chandler downtown.,CATERING_INQUIRY
Can someone help me? can you help me raise a refund request? I need assistance. Reference R816390.,REFUND_REQUEST
Urgent: i received the main food but not the ketchup. Please respond soon. Reference R486403. I am asking in a frustrated way.,MISSING_ITEM
"Hello, the driver has not arrived yet for order R547358. Can you check? I am asking in a polite way.",ORDER_DELAYED
"Good evening, the automated response is not enough for my refund. Please respond soon.",HUMAN_AGENT_REQUEST
I need support. the rewards section is missing my recent points. This happened today.,LOYALTY_POINTS_ISSUE
"Good evening, can you tell me if order R424931 is ready for pickup? Please respond soon.",ORDER_STATUS
"Good evening, i am not satisfied and want my money back. I tried from the app. Reference R152269.",REFUND_REQUEST
"Good evening, i got sick after eating the food from food order R876462. What should I do?",FOOD_SAFETY_ISSUE
Can someone help me? i received the wrong item in food order R974956. Thank you. Reference R246722.,WRONG_ITEM
Urgent: i need a real person to handle this restaurant issue. This happened this morning. Reference R375228.,HUMAN_AGENT_REQUEST
Urgent: can you help me with school admission? Please help. Reference R355550.,OUT_OF_SCOPE
"Hello, can you handle a large order for 4 guests? Thank you.",CATERING_INQUIRY
"Hello, i checked outside and my food order is missing. I need this resolved. Reference R635859.",ORDER_NOT_RECEIVED
My restaurant coupon failed. I need this resolved. Branch: Mesa downtown.,PROMO_CODE_ISSUE
Can someone help me? please create a reservation for Friday night at Scottsdale. What should I do? Reference R722895.,RESERVATION_CREATE
I need a support person to help with my delivery. This is frustrating.,HUMAN_AGENT_REQUEST
"Hey, the restaurant sent the wrong food. What should I do? I am asking in a calm way.",WRONG_ITEM
"Hello, i want to schedule a dine-in reservation. This happened yesterday.",RESERVATION_CREATE
"Hey, please modify my table booking for 3 people. Please respond soon.",RESERVATION_MODIFY
Urgent: my wallet was debited twice for one order. Please help.,DOUBLE_CHARGED
"Hi, can you check the status of order R713950? Thank you. Reference R372099.",ORDER_STATUS
Book a table under the name Omar. I need assistance.,RESERVATION_CREATE
Please help. i want to speak with a live person agent about my missing item.,HUMAN_AGENT_REQUEST
Can someone help me? the manager did not handle my complaint properly. What should I do? I am asking in a calm way.,STAFF_COMPLAINT
"Hi, please give me an update on my order from the Bangalore drive-thru branch. This is frustrating. I am asking in a frustrated way.",ORDER_STATUS
"Good evening, what are your takeout availability? This happened two hours ago. Reference R176410. I am asking in a frustrated way.",GENERAL_INQUIRY
"Hello, can you fix a wrong item issue for order R293096? This is frustrating. Reference R206128.",WRONG_ITEM
"Hello, can you help me apply the promo code? Reference R393638. Branch: Bangalore drive-thru. I am asking in a calm way.",PROMO_CODE_ISSUE
"Can someone help me? i paid once, but my bank shows a duplicate charge. This happened yesterday. Reference R574084.",DOUBLE_CHARGED
"Hi, the restaurant looked unhygienic. Please help. Reference R229837.",CLEANLINESS_COMPLAINT
Quick question: can you help me with hotel room booking? Please respond soon. Branch: Scottsdale main street. I am asking in a upset way.,OUT_OF_SCOPE
"Good evening, tell me what is included in the lunch combo. This happened this afternoon.",MENU_INQUIRY
"Hey, where is my order R176574 right now? This happened this afternoon.",ORDER_STATUS
My food was too salty and not fresh. I tried from the app. Reference R789226. Branch: Tempe south side. I am asking in a frustrated way.,FOOD_QUALITY_ISSUE
"Hey, i need catering for 25 people. What should I do?",CATERING_INQUIRY
"Good evening, is there cross-contamination with almonds? Thank you. Reference R884102.",ALLERGY_INQUIRY
Can someone help me? i want to apply for a passport.,OUT_OF_SCOPE
I need support. do you have rice bowl on the menu? Can this be fixed?,MENU_INQUIRY
Where is your nearest branch? Reference R978613.,GENERAL_INQUIRY
Order R424105 was not received at my address. This is frustrating.,ORDER_NOT_RECEIVED
"Hey, this looks like a food safety issue. Can this be fixed?",FOOD_SAFETY_ISSUE
Quick question: please process a refund for the missing items. I tried from the app. Reference R262845.,REFUND_REQUEST
"Hello, my milkshake had a hygiene issue. Please help.",FOOD_SAFETY_ISSUE
This looks like a food safety issue. I need this resolved.,FOOD_SAFETY_ISSUE
"Hi, please money back the amount charged to my Google Pay. Can you check? Reference R340377.",REFUND_REQUEST
Part of my order is missing from the bag. This is frustrating. Branch: Toronto south side.,MISSING_ITEM
Can someone help me? can you repair my phone? This happened this afternoon.,OUT_OF_SCOPE
"Good evening, the rewards section is missing my recent points. This is frustrating. Reference R731989.",LOYALTY_POINTS_ISSUE
My combo meal came without fries. This happened two hours ago. Reference R158495.,MISSING_ITEM
"Hi, why is FREEDRINK not accepted? Please help.",PROMO_CODE_ISSUE
I received the main food but not the fries. Please respond soon.,MISSING_ITEM
Please help. my order was not confirmed because payment failed. Thank you.,PAYMENT_FAILED
Can you help me with passport renewal? I need this resolved.,OUT_OF_SCOPE
"Hey, i no longer need the table reservation. Can you check? Reference R607453.",RESERVATION_CANCEL
I need support. the food delivered does not match my order. Thank you. I am asking in a upset way.,WRONG_ITEM
I need support. the restaurant hygiene was poor. What should I do?,CLEANLINESS_COMPLAINT
Please help. can I talk to a real person about my order? Can this be fixed?,HUMAN_AGENT_REQUEST
"Good evening, are you open on holidays? Please respond soon.",GENERAL_INQUIRY
"Hello, the offer shown in the app is not working. I need this resolved.",PROMO_CODE_ISSUE
Please help. i cannot use my discount code. Please help. Reference R105043. Branch: Dallas food court.,PROMO_CODE_ISSUE
I need support. please cancel my reservation. This happened this morning.,RESERVATION_CANCEL
"Hey, can you repair my phone? I need assistance. Reference R841774.",OUT_OF_SCOPE
Urgent: i want to place a bulk order for after 6 PM. Please respond soon.,CATERING_INQUIRY
"Hey, can I reserve a table for 6 guests? What should I do?",RESERVATION_CREATE
Please help. what is the weather tomorrow? This is frustrating. Reference R226755. Branch: Hyderabad central.,OUT_OF_SCOPE
Urgent: can you help with my insurance claim?,OUT_OF_SCOPE
Can someone help me? move my booking to at lunch time.,RESERVATION_MODIFY
Can someone help me? do you support online ordering? Please respond soon. I am asking in a urgent way.,GENERAL_INQUIRY
Please help. please route me to a customer service agent by email. Can this be fixed?,HUMAN_AGENT_REQUEST
The cashier was unprofessional. Can you check? Branch: Phoenix north side.,STAFF_COMPLAINT
What are your closing time? Can you check? I am asking in a frustrated way.,GENERAL_INQUIRY
"Urgent: i entered SAVE10, but the total did not change. Thank you. Reference R235277.",PROMO_CODE_ISSUE
"Hi, please remove my reservation for 6 people. Can this be fixed? Branch: Scottsdale main street.",RESERVATION_CANCEL
Can someone help me? can you fix a wrong item issue for order R416460? Please help. Reference R986936. Branch: Austin main street.,WRONG_ITEM
"Hi, part of my food order is missing from the bag. Can you check?",MISSING_ITEM
Can you tell me if order R798505 is ready for pickup? Branch: Scottsdale north side. I am asking in a polite way.,ORDER_STATUS
Urgent: i think the food from the New York branch was contaminated. This happened last night. Branch: New York takeout. I am asking in a confused way.,FOOD_SAFETY_ISSUE
"Good evening, the credit card transaction did not go through. Thank you. Branch: Scottsdale central.",PAYMENT_FAILED
"Urgent: i tried to pay, but the transaction failed. Please help. I am asking in a confused way.",PAYMENT_FAILED
"Hey, please connect me to customer support because the chatbot is not solving this. This is frustrating. I am asking in a upset way.",HUMAN_AGENT_REQUEST
Can someone help me? the food smells unsafe to eat. What should I do? Reference R580481.,FOOD_SAFETY_ISSUE
I think the food from the Austin branch was contaminated. Thank you. Reference R949978.,FOOD_SAFETY_ISSUE
"Hello, does the paneer tikka contain wheat? This is frustrating. Branch: Dallas drive-thru.",ALLERGY_INQUIRY
Urgent: my dinner order is delayed and I need an update. Branch: New York downtown. I am asking in a confused way.,ORDER_DELAYED
Urgent: can you tell me if order R914591 is ready for pickup? Please help. I am asking in a polite way.,ORDER_STATUS
"Quick question: i was trying to pay with credit card, but it failed. I need assistance.",PAYMENT_FAILED
"Urgent: i ordered steak with rice, but the rice is missing. Please respond soon. Reference R471711. Branch: Chandler south side.",MISSING_ITEM
"Hello, is your food prepared without tree nuts? This happened yesterday. Reference R120634.",ALLERGY_INQUIRY
I need support. the automated response is not enough for my promo code. Thank you. Reference R686178.,HUMAN_AGENT_REQUEST
Urgent: cancel my reservation at the Dallas branch. Can you check? Reference R416184.,RESERVATION_CANCEL
Quick question: the restaurant payment went through twice. Can you check?,DOUBLE_CHARGED
Please refund the amount charged to my Google Pay. What should I do? Branch: Hyderabad takeout.,REFUND_REQUEST
"Hey, please confirm my reservation cancellation. Thank you. I am asking in a urgent way.",RESERVATION_CANCEL
"Hi, what is the weather tomorrow? I need this resolved. Branch: Bangalore north side.",OUT_OF_SCOPE
I need support. i did not receive rewards points for order R267838. Please help.,LOYALTY_POINTS_ISSUE
"Hello, what dishes are available today? I tried from the app.",MENU_INQUIRY
Can someone help me? can you tell me about your restaurant?,GENERAL_INQUIRY
Quick question: i need to change my reservation time to around 8 PM. Can this be fixed? I am asking in a frustrated way.,RESERVATION_MODIFY
Can someone help me? do you have a table available for 12 people?,RESERVATION_CREATE
Urgent: i need catering for 2 people. I tried from the app.,CATERING_INQUIRY
I need support. can you help with my insurance claim? Please help. Reference R396946.,OUT_OF_SCOPE
I need support. do you have spicy food options?,MENU_INQUIRY
Quick question: i got sick after eating the food from order R138172.,FOOD_SAFETY_ISSUE
"Hi, cancel my reservation at the London branch. Please help.",RESERVATION_CANCEL
"Hello, order R341861 has been stuck in preparation since today. I need assistance. Reference R535696. Branch: Phoenix main street.",ORDER_DELAYED
I am unhappy with the quality of my food. Can you check? I am asking in a polite way.,FOOD_QUALITY_ISSUE
Urgent: do you have a table available for 15 people? This is frustrating.,RESERVATION_CREATE
"Hey, i booked a table but need to change the time. What should I do? Reference R456577.",RESERVATION_MODIFY
"Hey, this looks like a food safety issue. I tried from the app. Reference R229355.",FOOD_SAFETY_ISSUE
"Good evening, the front desk person was very impolite. Thank you.",STAFF_COMPLAINT
Do you offer dine-in and takeout? Please help.,GENERAL_INQUIRY
Can someone help me? what dishes are available today? Can this be fixed? I am asking in a calm way.,MENU_INQUIRY
I need support. can you check my loyalty account? Can you check? Reference R384720.,LOYALTY_POINTS_ISSUE
"Hi, i was charged twice for store order R651499. Can this be fixed? Reference R512521.",DOUBLE_CHARGED
Quick question: can the kitchen avoid soy in my meal? What should I do?,ALLERGY_INQUIRY
"I ordered burger with dessert, but the dessert is missing. This is frustrating. Branch: Bangalore drive-thru.",MISSING_ITEM
I want to place a bulk order for next Sunday. What should I do? Branch: Bangalore airport.,CATERING_INQUIRY
"Hey, i need catering for 4 people. Reference R867822.",CATERING_INQUIRY
"Hey, i need human help from the New York branch support team. I need this resolved.",HUMAN_AGENT_REQUEST
Urgent: can you reserve a table at the London branch? Please help. Reference R764017.,RESERVATION_CREATE
My card shows two charges for the same order. Reference R204710.,DOUBLE_CHARGED
"Hi, i want to place a bulk order for next Sunday. Please help.",CATERING_INQUIRY
Urgent: can someone check if my laptop bag was turned in? Please respond soon. Branch: Hyderabad food court.,LOST_AND_FOUND
This question is not about food or restaurants. What should I do? Reference R943180.,OUT_OF_SCOPE
"Hi, the automated response is not enough for my payment. Can this be fixed?",HUMAN_AGENT_REQUEST
Can someone help me? my dinner order is delayed and I need an update. Can this be fixed?,ORDER_DELAYED
Urgent: my restaurant rewards balance is incorrect. Thank you. Reference R517114.,LOYALTY_POINTS_ISSUE
"Hello, can I update the name on my reservation to Emily? I need assistance. I am asking in a frustrated way.",RESERVATION_MODIFY
Can someone help me? my order R408911 is taking too long. Can this be fixed? Reference R746700.,ORDER_DELAYED
Can someone help me? i want to schedule a dine-in reservation. Please respond soon.,RESERVATION_CREATE
"Good evening, i was trying to pay with credit card, but it failed. What should I do? Reference R473261. I am asking in a frustrated way.",PAYMENT_FAILED
I want to request a refund from the Scottsdale restaurant. This happened this afternoon.,REFUND_REQUEST
Please help. i want to reserve seats for my family.,RESERVATION_CREATE
"Hello, the food smells unsafe to eat. Can this be fixed?",FOOD_SAFETY_ISSUE
Urgent: is there cross-contamination with wheat? Please help.,ALLERGY_INQUIRY
"Hi, please fix my loyalty points issue. Branch: Chandler drive-thru.",LOYALTY_POINTS_ISSUE
"Hey, can you check the status of order R917195? Can this be fixed?",ORDER_STATUS
Can someone help me? the front desk staff was rude to me. Reference R240221.,STAFF_COMPLAINT
"Hey, this question is not about food or restaurants. Thank you.",OUT_OF_SCOPE
Why is FREEDRINK not accepted? This happened two hours ago.,PROMO_CODE_ISSUE
"Good evening, my combo meal came without dessert. I need assistance.",MISSING_ITEM
"Hey, what are your drive-thru timing? I need assistance.",GENERAL_INQUIRY
"Hello, the server ignored us for a long time. I need this resolved.",STAFF_COMPLAINT
"Please help. i paid for order R697938, but it was not delivered to me. This happened today. Reference R241511. Branch: Hyderabad north side.",ORDER_NOT_RECEIVED
Please help. i want to report rude behavior from the front desk staff. I need this resolved.,STAFF_COMPLAINT
Quick question: where is my order R556144 right now? Thank you. Branch: Chicago drive-thru. I am asking in a frustrated way.,ORDER_STATUS
Can someone help me? can the kitchen avoid almonds in my meal?,ALLERGY_INQUIRY
"Hello, i cannot come tonight, so cancel my table. I need this resolved. I am asking in a frustrated way.",RESERVATION_CANCEL
"Hey, i tried to pay, but the transaction failed. What should I do? Reference R478842.",PAYMENT_FAILED
"Hey, my promo code FIRSTORDER is not working. Thank you. Reference R744048. I am asking in a polite way.",PROMO_CODE_ISSUE
I need a quote for catering from the Chandler branch. I tried from the app.,CATERING_INQUIRY
Urgent: my dinner order is delayed and I need an update. This happened yesterday.,ORDER_DELAYED
Please help. i want to change the guest count on my reservation. Can this be fixed?,RESERVATION_MODIFY
"Hi, can you provide catering for an office lunch? I need assistance.",CATERING_INQUIRY
I need support. staff at the restaurant were not helpful. I need this resolved. Branch: London north side.,STAFF_COMPLAINT
The app says my promo code is invalid. Thank you.,PROMO_CODE_ISSUE
I ordered from the Tempe south side branch and received the wrong meal. I need this resolved. Branch: Toronto mall.,WRONG_ITEM
Can someone help me? can you tell me the allergens in pasta? Please respond soon. Reference R802859. Branch: Chicago central.,ALLERGY_INQUIRY
"Hey, i have a soy allergy. What can I safely order? I tried from the app. Branch: Toronto downtown.",ALLERGY_INQUIRY
I need support. please refund the amount charged to my wallet. Can you check?,REFUND_REQUEST
Can someone help me? please check why I was charged two times. Can you check?,DOUBLE_CHARGED
"Hi, can you check the status of order R138944? This happened 30 minutes ago.",ORDER_STATUS
Can someone help me? i want to report rude behavior from the cashier. I need this resolved.,STAFF_COMPLAINT
Please help. do you serve breakfast items? This happened this morning. Reference R943413.,MENU_INQUIRY
Please help. can you tell me if order R567981 is ready for pickup? Thank you.,ORDER_STATUS
"Hello, i entered SAVE10, but the total did not change. Can this be fixed?",PROMO_CODE_ISSUE
My order from the Mesa south side branch is running late. Can this be fixed?,ORDER_DELAYED
Urgent: the payment page gave an error. I need assistance. Branch: London north side.,PAYMENT_FAILED
Quick question: does the pasta contain cashews? Can you check?,ALLERGY_INQUIRY
Quick question: the restroom was not clean. I need this resolved. Reference R708670.,CLEANLINESS_COMPLAINT
Urgent: has the kitchen accepted my order R524117? Please help.,ORDER_STATUS
Quick question: the fries I received was too salty.,FOOD_QUALITY_ISSUE
"Hey, i want to speak with a human agent about my missing item. Please respond soon.",HUMAN_AGENT_REQUEST
"Hello, cancel my dine-in booking. Please help. I am asking in a polite way.",RESERVATION_CANCEL
Can someone help me? can you tell me the allergens in rice bowl? I tried from the app. Reference R129185. Branch: Chandler drive-thru.,ALLERGY_INQUIRY
Can someone help me? can you update my table booking? This is frustrating. Reference R473728.,RESERVATION_MODIFY
Please help. can I talk to a real person about my payment? I need this resolved. I am asking in a polite way.,HUMAN_AGENT_REQUEST
"Hello, i ordered wrap with starter, but the starter is missing. What should I do?",MISSING_ITEM
Can someone help me? can you help with my insurance claim? I tried from the app.,OUT_OF_SCOPE
Urgent: can you repair my phone? What should I do?,OUT_OF_SCOPE
I forgot my bag after dining. Thank you.,LOST_AND_FOUND
I need support. the bag from Phoenix did not include my main course. Please respond soon. Reference R884741. Branch: Dallas takeout.,MISSING_ITEM
"Good evening, is there cross-contamination with dairy? I need assistance. I am asking in a calm way.",ALLERGY_INQUIRY
Please help. i booked a table but need to change the time. What should I do?,RESERVATION_MODIFY
I need support. can I update the name on my reservation to John? This is frustrating.,RESERVATION_MODIFY
"Hey, can you check my loyalty account? This is frustrating. Reference R741049.",LOYALTY_POINTS_ISSUE
Can someone help me? can you check my loyalty account? Please respond soon. Branch: Bangalore central. I am asking in a polite way.,LOYALTY_POINTS_ISSUE
Please help. the rewards section is missing my recent points. Thank you. Reference R992562.,LOYALTY_POINTS_ISSUE
Quick question: i forgot my earbuds after dining. Can this be fixed?,LOST_AND_FOUND
